file,frame,distance_safe,sitting
nopeople.h5,956,True,False
nopeople.h5,957,True,False
nopeople.h5,958,True,False
nopeople.h5,959,True,False
nopeople.h5,960,True,False
nopeople.h5,961,True,False
nopeople.h5,962,True,False
nopeople.h5,963,True,False
nopeople.h5,964,True,False
nopeople.h5,965,True,False
nopeople.h5,966,True,False
nopeople.h5,967,True,False
nopeople.h5,968,True,False
nopeople.h5,969,True,False
nopeople.h5,970,True,False
nopeople.h5,971,True,False
nopeople.h5,972,True,False
nopeople.h5,973,True,False
nopeople.h5,974,True,False
nopeople.h5,975,True,False
nopeople.h5,976,True,False
nopeople.h5,977,True,False
nopeople.h5,978,True,False
nopeople.h5,979,True,False
nopeople.h5,980,True,False
nopeople.h5,981,True,False
nopeople.h5,982,True,False
nopeople.h5,983,True,False
nopeople.h5,984,True,False
nopeople.h5,985,True,False
nopeople.h5,986,True,False
nopeople.h5,987,True,False
nopeople.h5,988,True,False
nopeople.h5,989,True,False
nopeople.h5,990,True,False
nopeople.h5,991,True,False
nopeople.h5,992,True,False
nopeople.h5,993,True,False
