file,frame,distance_safe,sitting
60cm.h5,2062,True,False
60cm.h5,2063,True,False
60cm.h5,2064,True,False
60cm.h5,2065,True,True
60cm.h5,2066,True,False
60cm.h5,2067,True,True
60cm.h5,2068,True,True
60cm.h5,2069,True,True
60cm.h5,2070,True,True
60cm.h5,2071,True,True
60cm.h5,2072,True,True
60cm.h5,2073,True,True
60cm.h5,2074,True,True
60cm.h5,2075,True,True
60cm.h5,2076,True,False
60cm.h5,2077,True,False
60cm.h5,2078,True,True
60cm.h5,2079,True,True
60cm.h5,2080,True,True
60cm.h5,2081,True,True
60cm.h5,2082,True,False
60cm.h5,2083,True,True
60cm.h5,2084,True,False
60cm.h5,2085,True,False
60cm.h5,2086,True,False
60cm.h5,2087,True,False
60cm.h5,2088,True,False
60cm.h5,2089,True,False
60cm.h5,2090,True,True
60cm.h5,2091,True,True
60cm.h5,2092,True,True
60cm.h5,2093,True,True
60cm.h5,2094,True,True
60cm.h5,2095,True,True
60cm.h5,2096,True,False
60cm.h5,2097,True,False
60cm.h5,2098,True,True
60cm.h5,2099,True,False
60cm.h5,2100,True,False
60cm.h5,2101,True,False
60cm.h5,2102,True,False
60cm.h5,2103,True,False
60cm.h5,2104,True,True
60cm.h5,2105,True,False
60cm.h5,2106,True,False
60cm.h5,2107,True,False
60cm.h5,2108,True,False
60cm.h5,2109,True,False
60cm.h5,2110,True,False
60cm.h5,2111,True,True
60cm.h5,2112,True,False
60cm.h5,2113,True,False
60cm.h5,2114,True,False
60cm.h5,2115,True,False
60cm.h5,2116,True,True
60cm.h5,2117,True,True
60cm.h5,2118,True,True
60cm.h5,2119,True,False
60cm.h5,2120,True,False
60cm.h5,2121,True,True
60cm.h5,2122,True,False
60cm.h5,2123,True,True
60cm.h5,2124,True,True
60cm.h5,2125,True,False
60cm.h5,2126,True,True
60cm.h5,2127,True,False
60cm.h5,2128,True,True
60cm.h5,2129,True,False
60cm.h5,2130,True,False
60cm.h5,2131,True,False
60cm.h5,2132,True,False
60cm.h5,2133,True,True
60cm.h5,2134,True,True
60cm.h5,2135,True,False
60cm.h5,2136,True,False
60cm.h5,2137,True,False
60cm.h5,2138,True,False
60cm.h5,2139,True,True
60cm.h5,2140,True,True
60cm.h5,2141,True,False
60cm.h5,2142,True,False
60cm.h5,2143,True,True
60cm.h5,2144,True,True
60cm.h5,2145,True,False
60cm.h5,2146,True,True
60cm.h5,2147,True,False
60cm.h5,2148,True,False
60cm.h5,2149,True,False
60cm.h5,2150,True,True
60cm.h5,2151,True,False
60cm.h5,2152,True,False
60cm.h5,2153,True,False
60cm.h5,2154,True,False
60cm.h5,2155,True,False
60cm.h5,2156,True,False
60cm.h5,2157,True,False
60cm.h5,2158,True,False
60cm.h5,2159,True,False
60cm.h5,2160,True,False
60cm.h5,2161,True,False
60cm.h5,2162,True,True
60cm.h5,2163,True,False
60cm.h5,2164,True,False
60cm.h5,2165,True,False
60cm.h5,2166,True,False
60cm.h5,2167,True,False
60cm.h5,2168,True,False
60cm.h5,2169,True,False
60cm.h5,2170,True,False
60cm.h5,2171,True,False
60cm.h5,2172,True,False
60cm.h5,2173,True,False
60cm.h5,2174,True,False
60cm.h5,2175,True,False
60cm.h5,2176,True,False
60cm.h5,2177,True,False
60cm.h5,2178,True,False
60cm.h5,2179,True,False
60cm.h5,2180,True,False
60cm.h5,2181,True,False
60cm.h5,2182,True,True
60cm.h5,2183,True,False
60cm.h5,2184,True,True
60cm.h5,2185,True,False
60cm.h5,2186,True,False
60cm.h5,2187,True,True
60cm.h5,2188,True,True
60cm.h5,2189,True,False
60cm.h5,2190,True,True
60cm.h5,2191,True,True
60cm.h5,2192,True,True
60cm.h5,2193,True,False
60cm.h5,2194,True,False
60cm.h5,2195,True,False
60cm.h5,2196,True,False
60cm.h5,2197,True,False
60cm.h5,2198,True,False
60cm.h5,2199,True,False
60cm.h5,2200,True,False
60cm.h5,2201,True,False
60cm.h5,2202,True,False
60cm.h5,2203,True,False
60cm.h5,2204,True,False
60cm.h5,2205,True,False
60cm.h5,2206,True,True
60cm.h5,2207,True,False
60cm.h5,2208,True,False
60cm.h5,2209,True,False
60cm.h5,2210,True,False
60cm.h5,2211,True,False
60cm.h5,2212,True,False
60cm.h5,2213,True,False
60cm.h5,2214,True,False
60cm.h5,2215,True,False
60cm.h5,2216,True,True
60cm.h5,2217,True,True
60cm.h5,2218,True,False
60cm.h5,2219,True,False
60cm.h5,2220,True,False
60cm.h5,2221,True,False
60cm.h5,2222,True,True
60cm.h5,2223,True,False
60cm.h5,2224,True,True
60cm.h5,2225,True,True
60cm.h5,2226,True,False
60cm.h5,2227,True,False
60cm.h5,2228,True,True
60cm.h5,2229,True,True
60cm.h5,2230,True,False
60cm.h5,2231,True,False
60cm.h5,2232,True,True
60cm.h5,2233,True,False
60cm.h5,2234,True,False
60cm.h5,2235,True,False
60cm.h5,2236,True,False
60cm.h5,2237,True,False
60cm.h5,2238,True,False
60cm.h5,2239,True,True
60cm.h5,2240,True,False
60cm.h5,2241,True,False
60cm.h5,2242,True,False
60cm.h5,2243,True,True
60cm.h5,2244,True,False
60cm.h5,2245,True,True
60cm.h5,2246,True,False
60cm.h5,2247,True,False
60cm.h5,2248,True,True
60cm.h5,2249,True,False
60cm.h5,2250,True,False
60cm.h5,2251,True,False
60cm.h5,2252,True,False
60cm.h5,2253,True,True
60cm.h5,2254,True,False
60cm.h5,2255,True,False
60cm.h5,2256,True,False
60cm.h5,2257,True,False
60cm.h5,2258,True,False
60cm.h5,2259,True,True
60cm.h5,2260,True,False
60cm.h5,2261,True,False
60cm.h5,2262,True,False
60cm.h5,2263,True,True
60cm.h5,2264,True,False
60cm.h5,2265,True,False
60cm.h5,2266,True,False
60cm.h5,2267,True,False
60cm.h5,2268,True,False
60cm.h5,2269,True,True
60cm.h5,2270,True,False
60cm.h5,2271,True,False
60cm.h5,2272,True,False
60cm.h5,2273,True,False
60cm.h5,2274,True,True
60cm.h5,2275,True,False
60cm.h5,2276,True,True
60cm.h5,2277,True,False
60cm.h5,2278,True,False
60cm.h5,2279,True,True
60cm.h5,2280,True,False
60cm.h5,2281,True,True
60cm.h5,2282,True,False
60cm.h5,2283,True,False
60cm.h5,2284,True,False
60cm.h5,2285,True,False
60cm.h5,2286,True,False
60cm.h5,2287,True,False
60cm.h5,2288,True,True
60cm.h5,2289,True,False
60cm.h5,2290,True,False
60cm.h5,2291,True,False
60cm.h5,2292,True,False
60cm.h5,2293,True,False
60cm.h5,2294,True,False
60cm.h5,2295,True,True
60cm.h5,2296,True,False
60cm.h5,2297,True,False
60cm.h5,2298,True,False
60cm.h5,2299,True,False
60cm.h5,2300,True,False
60cm.h5,2301,True,True
60cm.h5,2302,True,False
60cm.h5,2303,True,False
60cm.h5,2304,True,True
60cm.h5,2305,True,True
60cm.h5,2306,True,False
60cm.h5,2307,True,True
60cm.h5,2308,True,False
60cm.h5,2309,True,True
60cm.h5,2310,True,False
60cm.h5,2311,True,False
60cm.h5,2312,True,False
60cm.h5,2313,True,False
60cm.h5,2314,True,False
60cm.h5,2315,True,False
60cm.h5,2316,True,True
60cm.h5,2317,True,False
60cm.h5,2318,True,False
60cm.h5,2319,True,False
60cm.h5,2320,True,False
60cm.h5,2321,True,False
60cm.h5,2322,True,False
60cm.h5,2323,True,False
60cm.h5,2324,True,True
60cm.h5,2325,True,False
60cm.h5,2326,True,False
60cm.h5,2327,True,False
60cm.h5,2328,True,False
60cm.h5,2329,True,False
60cm.h5,2330,True,True
60cm.h5,2331,True,False
60cm.h5,2332,True,False
60cm.h5,2333,True,False
60cm.h5,2334,True,False
60cm.h5,2335,True,False
60cm.h5,2336,True,False
60cm.h5,2337,True,False
60cm.h5,2338,True,False
60cm.h5,2339,True,False
60cm.h5,2340,True,False
60cm.h5,2341,True,False
60cm.h5,2342,True,False
60cm.h5,2343,True,False
60cm.h5,2344,True,False
60cm.h5,2345,True,False
60cm.h5,2346,True,False
60cm.h5,2347,True,False
60cm.h5,2348,True,False
60cm.h5,2349,True,False
60cm.h5,2350,True,False
60cm.h5,2351,True,True
60cm.h5,2352,True,False
60cm.h5,2353,True,True
60cm.h5,2354,True,False
60cm.h5,2355,True,False
60cm.h5,2356,True,False
60cm.h5,2357,True,False
60cm.h5,2358,True,False
60cm.h5,2359,True,False
60cm.h5,2360,True,True
60cm.h5,2361,True,False
60cm.h5,2362,True,True
60cm.h5,2363,True,False
60cm.h5,2364,True,False
60cm.h5,2365,True,False
60cm.h5,2366,True,False
60cm.h5,2367,True,False
60cm.h5,2368,True,True
60cm.h5,2369,True,False
60cm.h5,2370,True,False
60cm.h5,2371,True,False
60cm.h5,2372,True,False
60cm.h5,2373,True,False
60cm.h5,2374,True,False
60cm.h5,2375,True,False
60cm.h5,2376,True,False
60cm.h5,2377,True,False
60cm.h5,2378,True,False
60cm.h5,2379,True,False
60cm.h5,2380,True,False
60cm.h5,2381,True,False
60cm.h5,2382,True,False
60cm.h5,2383,True,False
60cm.h5,2384,True,False
60cm.h5,2385,True,False
60cm.h5,2386,True,False
60cm.h5,2387,True,True
60cm.h5,2388,True,False
60cm.h5,2389,True,False
60cm.h5,2390,True,True
60cm.h5,2391,True,True
60cm.h5,2392,True,False
60cm.h5,2393,True,True
60cm.h5,2394,True,False
60cm.h5,2395,True,True
60cm.h5,2396,True,False
60cm.h5,2397,True,False
60cm.h5,2398,True,False
60cm.h5,2399,True,False
60cm.h5,2400,True,True
60cm.h5,2401,True,True
60cm.h5,2402,True,False
60cm.h5,2403,True,True
60cm.h5,2404,True,False
60cm.h5,2405,True,False
60cm.h5,2406,True,True
60cm.h5,2407,True,True
60cm.h5,2408,True,False
60cm.h5,2409,True,False
60cm.h5,2410,True,False
60cm.h5,2411,True,False
60cm.h5,2412,True,False
60cm.h5,2413,True,False
60cm.h5,2414,True,False
60cm.h5,2415,True,True
60cm.h5,2416,True,True
60cm.h5,2417,True,False
60cm.h5,2418,True,False
60cm.h5,2419,True,False
60cm.h5,2420,True,False
60cm.h5,2421,True,True
60cm.h5,2422,True,False
60cm.h5,2423,True,True
60cm.h5,2424,True,False
60cm.h5,2425,True,False
60cm.h5,2426,True,False
60cm.h5,2427,True,False
60cm.h5,2428,True,False
60cm.h5,2429,True,False
60cm.h5,2430,True,False
60cm.h5,2431,True,True
60cm.h5,2432,True,False
60cm.h5,2433,True,False
60cm.h5,2434,True,True
60cm.h5,2435,True,True
60cm.h5,2436,True,True
60cm.h5,2437,True,False
60cm.h5,2438,True,False
60cm.h5,2439,True,False
60cm.h5,2440,True,False
60cm.h5,2441,True,False
60cm.h5,2442,True,False
60cm.h5,2443,True,False
60cm.h5,2444,True,False
60cm.h5,2445,True,False
60cm.h5,2446,True,True
60cm.h5,2447,True,False
60cm.h5,2448,True,True
60cm.h5,2449,True,False
60cm.h5,2450,True,False
60cm.h5,2451,True,False
60cm.h5,2452,True,False
60cm.h5,2453,True,False
60cm.h5,2454,True,False
60cm.h5,2455,True,False
60cm.h5,2456,True,False
60cm.h5,2457,True,False
60cm.h5,2458,True,True
60cm.h5,2459,True,False
60cm.h5,2460,True,False
60cm.h5,2461,True,False
60cm.h5,2462,True,True
60cm.h5,2463,True,True
60cm.h5,2464,True,True
60cm.h5,2465,True,False
60cm.h5,2466,True,False
60cm.h5,2467,True,True
60cm.h5,2468,True,False
60cm.h5,2469,True,False
60cm.h5,2470,True,False
60cm.h5,2471,True,True
60cm.h5,2472,True,False
60cm.h5,2473,True,False
60cm.h5,2474,True,False
60cm.h5,2475,True,False
60cm.h5,2476,True,False
60cm.h5,2477,True,True
60cm.h5,2478,True,False
60cm.h5,2479,True,True
60cm.h5,2480,True,True
60cm.h5,2481,True,False
60cm.h5,2482,True,False
60cm.h5,2483,True,False
60cm.h5,2484,True,True
60cm.h5,2485,True,False
60cm.h5,2486,True,False
60cm.h5,2487,True,False
60cm.h5,2488,True,False
60cm.h5,2489,True,False
60cm.h5,2490,True,False
60cm.h5,2491,True,False
60cm.h5,2492,True,True
60cm.h5,2493,True,True
60cm.h5,2494,True,False
60cm.h5,2495,True,False
60cm.h5,2496,True,False
60cm.h5,2497,True,False
60cm.h5,2498,True,False
60cm.h5,2499,True,False
60cm.h5,2500,True,True
60cm.h5,2501,True,False
60cm.h5,2502,True,False
60cm.h5,2503,True,False
60cm.h5,2504,True,False
60cm.h5,2505,True,True
60cm.h5,2506,True,True
60cm.h5,2507,True,True
60cm.h5,2508,True,False
60cm.h5,2509,True,False
60cm.h5,2510,True,False
60cm.h5,2511,True,False
60cm.h5,2512,True,False
60cm.h5,2513,True,False
60cm.h5,2514,True,False
60cm.h5,2515,True,False
60cm.h5,2516,True,False
60cm.h5,2517,True,True
60cm.h5,2518,True,True
60cm.h5,2519,True,False
60cm.h5,2520,True,False
60cm.h5,2521,True,False
60cm.h5,2522,True,False
60cm.h5,2523,True,False
60cm.h5,2524,True,False
60cm.h5,2525,True,False
60cm.h5,2526,True,True
60cm.h5,2527,True,False
60cm.h5,2528,True,True
60cm.h5,2529,True,False
60cm.h5,2530,True,False
60cm.h5,2531,True,False
60cm.h5,2532,True,False
60cm.h5,2533,True,False
60cm.h5,2534,True,False
60cm.h5,2535,True,False
60cm.h5,2536,True,True
60cm.h5,2537,True,True
60cm.h5,2538,True,True
60cm.h5,2539,True,True
60cm.h5,2540,True,False
60cm.h5,2541,True,False
60cm.h5,2542,True,False
60cm.h5,2543,True,True
60cm.h5,2544,True,False
60cm.h5,2545,True,True
60cm.h5,2546,True,False
60cm.h5,2547,True,False
60cm.h5,2548,True,False
60cm.h5,2549,True,False
60cm.h5,2550,True,False
60cm.h5,2551,True,True
60cm.h5,2552,True,False
60cm.h5,2553,True,False
60cm.h5,2554,True,False
60cm.h5,2555,True,False
60cm.h5,2556,True,False
60cm.h5,2557,True,False
60cm.h5,2558,True,False
60cm.h5,2559,True,True
60cm.h5,2560,True,True
60cm.h5,2561,True,False
60cm.h5,2562,True,False
60cm.h5,2563,True,False
60cm.h5,2564,True,False
60cm.h5,2565,True,False
60cm.h5,2566,True,False
60cm.h5,2567,True,False
60cm.h5,2568,True,False
60cm.h5,2569,True,False
60cm.h5,2570,True,False
60cm.h5,2571,True,False
60cm.h5,2572,True,True
60cm.h5,2573,True,False
60cm.h5,2574,True,False
60cm.h5,2575,True,False
60cm.h5,2576,True,True
60cm.h5,2577,True,False
60cm.h5,2578,True,False
60cm.h5,2579,True,False
60cm.h5,2580,True,False
60cm.h5,2581,True,True
60cm.h5,2582,True,False
60cm.h5,2583,True,False
60cm.h5,2584,True,False
60cm.h5,2585,True,False
60cm.h5,2586,True,False
60cm.h5,2587,True,True
60cm.h5,2588,True,False
60cm.h5,2589,True,False
60cm.h5,2590,True,False
60cm.h5,2591,True,True
60cm.h5,2592,True,False
60cm.h5,2593,True,True
60cm.h5,2594,True,False
60cm.h5,2595,True,False
60cm.h5,2596,True,False
60cm.h5,2597,True,False
60cm.h5,2598,True,False
60cm.h5,2599,True,False
60cm.h5,2600,True,False
60cm.h5,2601,True,False
60cm.h5,2602,True,False
60cm.h5,2603,True,False
60cm.h5,2604,True,False
60cm.h5,2605,True,False
60cm.h5,2606,True,False
60cm.h5,2607,True,False
60cm.h5,2608,True,False
60cm.h5,2609,True,False
60cm.h5,2610,True,True
60cm.h5,2611,True,True
60cm.h5,2612,True,True
60cm.h5,2613,True,True
60cm.h5,2614,True,False
60cm.h5,2615,True,False
60cm.h5,2616,True,False
60cm.h5,2617,True,False
60cm.h5,2618,True,False
60cm.h5,2619,True,False
60cm.h5,2620,True,False
60cm.h5,2621,True,False
60cm.h5,2622,True,False
60cm.h5,2623,True,False
60cm.h5,2624,True,False
60cm.h5,2625,True,True
60cm.h5,2626,True,False
60cm.h5,2627,True,True
60cm.h5,2628,True,False
60cm.h5,2629,True,False
60cm.h5,2630,True,True
60cm.h5,2631,True,True
60cm.h5,2632,True,True
60cm.h5,2633,True,False
60cm.h5,2634,True,False
60cm.h5,2635,True,True
60cm.h5,2636,True,False
60cm.h5,2637,True,False
60cm.h5,2638,True,False
60cm.h5,2639,True,False
60cm.h5,2640,True,False
60cm.h5,2641,True,False
60cm.h5,2642,True,True
60cm.h5,2643,True,False
60cm.h5,2644,True,False
60cm.h5,2645,True,True
60cm.h5,2646,True,False
60cm.h5,2647,True,False
60cm.h5,2648,True,False
60cm.h5,2649,True,False
60cm.h5,2650,True,False
60cm.h5,2651,True,True
60cm.h5,2652,True,False
60cm.h5,2653,True,False
60cm.h5,2654,True,False
60cm.h5,2655,True,True
60cm.h5,2656,True,False
60cm.h5,2657,True,False
60cm.h5,2658,True,False
60cm.h5,2659,True,False
60cm.h5,2660,True,True
60cm.h5,2661,True,False
60cm.h5,2662,True,False
60cm.h5,2663,True,False
60cm.h5,2664,True,False
60cm.h5,2665,True,False
60cm.h5,2666,True,False
60cm.h5,2667,True,False
60cm.h5,2668,True,False
60cm.h5,2669,True,False
60cm.h5,2670,True,True
60cm.h5,2671,True,True
60cm.h5,2672,True,False
60cm.h5,2673,True,False
60cm.h5,2674,True,False
60cm.h5,2675,True,False
60cm.h5,2676,True,True
60cm.h5,2677,True,False
60cm.h5,2678,True,False
60cm.h5,2679,True,False
60cm.h5,2680,True,False
60cm.h5,2681,True,True
60cm.h5,2682,True,False
60cm.h5,2683,True,False
60cm.h5,2684,True,False
60cm.h5,2685,True,True
60cm.h5,2686,True,True
60cm.h5,2687,True,True
60cm.h5,2688,True,False
60cm.h5,2689,True,False
60cm.h5,2690,True,False
60cm.h5,2691,True,False
60cm.h5,2692,True,True
60cm.h5,2693,True,True
60cm.h5,2694,True,False
60cm.h5,2695,True,True
60cm.h5,2696,True,False
60cm.h5,2697,True,False
60cm.h5,2698,True,False
60cm.h5,2699,True,False
60cm.h5,2700,True,True
60cm.h5,2701,True,True
60cm.h5,2702,True,True
60cm.h5,2703,True,True
60cm.h5,2704,True,True
60cm.h5,2705,True,True
60cm.h5,2706,True,True
60cm.h5,2707,True,False
60cm.h5,2708,True,True
60cm.h5,2709,True,False
60cm.h5,2710,True,False
60cm.h5,2711,True,False
60cm.h5,2712,True,False
60cm.h5,2713,True,False
60cm.h5,2714,True,False
60cm.h5,2715,True,False
60cm.h5,2716,True,False
60cm.h5,2717,True,False
60cm.h5,2718,True,False
60cm.h5,2719,True,False
60cm.h5,2720,True,False
60cm.h5,2721,True,False
60cm.h5,2722,True,False
60cm.h5,2723,True,True
60cm.h5,2724,True,False
60cm.h5,2725,True,False
60cm.h5,2726,True,True
60cm.h5,2727,True,False
60cm.h5,2728,True,False
60cm.h5,2729,True,True
60cm.h5,2730,True,False
60cm.h5,2731,True,False
60cm.h5,2732,True,False
60cm.h5,2733,True,False
60cm.h5,2734,True,False
60cm.h5,2735,True,False
60cm.h5,2736,True,True
60cm.h5,2737,True,True
60cm.h5,2738,True,False
60cm.h5,2739,True,False
60cm.h5,2740,True,False
60cm.h5,2741,True,False
60cm.h5,2742,True,False
60cm.h5,2743,True,False
60cm.h5,2744,True,False
60cm.h5,2745,True,False
60cm.h5,2746,True,True
60cm.h5,2747,True,False
60cm.h5,2748,True,False
60cm.h5,2749,True,False
60cm.h5,2750,True,False
60cm.h5,2751,True,False
60cm.h5,2752,True,True
60cm.h5,2753,True,False
60cm.h5,2754,True,False
60cm.h5,2755,True,False
60cm.h5,2756,True,True
60cm.h5,2757,True,True
60cm.h5,2758,True,False
60cm.h5,2759,True,False
60cm.h5,2760,True,False
60cm.h5,2761,True,True
60cm.h5,2762,True,False
60cm.h5,2763,True,False
60cm.h5,2764,True,False
60cm.h5,2765,True,True
60cm.h5,2766,True,False
60cm.h5,2767,True,False
60cm.h5,2768,True,False
60cm.h5,2769,True,False
60cm.h5,2770,True,False
60cm.h5,2771,True,False
60cm.h5,2772,True,False
60cm.h5,2773,True,True
60cm.h5,2774,True,False
60cm.h5,2775,True,True
60cm.h5,2776,True,False
60cm.h5,2777,True,False
60cm.h5,2778,True,False
60cm.h5,2779,True,False
60cm.h5,2780,True,False
60cm.h5,2781,True,True
60cm.h5,2782,True,False
60cm.h5,2783,True,False
60cm.h5,2784,True,False
60cm.h5,2785,True,False
60cm.h5,2786,True,False
60cm.h5,2787,True,False
60cm.h5,2788,True,False
60cm.h5,2789,True,False
60cm.h5,2790,True,False
60cm.h5,2791,True,False
60cm.h5,2792,True,True
60cm.h5,2793,True,True
60cm.h5,2794,True,True
60cm.h5,2795,True,False
60cm.h5,2796,True,False
60cm.h5,2797,True,False
60cm.h5,2798,True,True
60cm.h5,2799,True,True
60cm.h5,2800,True,False
60cm.h5,2801,True,False
60cm.h5,2802,True,False
60cm.h5,2803,True,False
60cm.h5,2804,True,False
60cm.h5,2805,True,False
60cm.h5,2806,True,False
60cm.h5,2807,True,False
60cm.h5,2808,True,False
60cm.h5,2809,True,False
60cm.h5,2810,True,False
60cm.h5,2811,True,True
60cm.h5,2812,True,False
60cm.h5,2813,True,False
60cm.h5,2814,True,True
60cm.h5,2815,True,False
60cm.h5,2816,True,False
60cm.h5,2817,True,True
60cm.h5,2818,True,False
60cm.h5,2819,True,False
60cm.h5,2820,True,False
60cm.h5,2821,True,False
60cm.h5,2822,True,True
60cm.h5,2823,True,True
60cm.h5,2824,True,False
60cm.h5,2825,True,False
60cm.h5,2826,True,False
60cm.h5,2827,True,False
60cm.h5,2828,True,False
60cm.h5,2829,True,False
60cm.h5,2830,True,True
60cm.h5,2831,True,False
60cm.h5,2832,True,True
60cm.h5,2833,True,False
60cm.h5,2834,True,True
60cm.h5,2835,True,False
60cm.h5,2836,True,False
60cm.h5,2837,True,False
60cm.h5,2838,True,False
60cm.h5,2839,True,False
60cm.h5,2840,True,False
60cm.h5,2841,True,False
60cm.h5,2842,True,False
60cm.h5,2843,True,False
60cm.h5,2844,True,True
60cm.h5,2845,True,False
60cm.h5,2846,True,False
60cm.h5,2847,True,False
60cm.h5,2848,True,False
60cm.h5,2849,True,False
60cm.h5,2850,True,False
60cm.h5,2851,True,False
60cm.h5,2852,True,False
60cm.h5,2853,True,False
60cm.h5,2854,True,True
60cm.h5,2855,True,False
60cm.h5,2856,True,False
60cm.h5,2857,True,False
60cm.h5,2858,True,False
60cm.h5,2859,True,False
60cm.h5,2860,True,False
60cm.h5,2861,True,True
60cm.h5,2862,True,False
60cm.h5,2863,True,True
60cm.h5,2864,True,False
60cm.h5,2865,True,False
60cm.h5,2866,True,True
60cm.h5,2867,True,True
60cm.h5,2868,True,False
60cm.h5,2869,True,False
60cm.h5,2870,True,False
60cm.h5,2871,True,False
60cm.h5,2872,True,False
60cm.h5,2873,True,False
60cm.h5,2874,True,True
60cm.h5,2875,True,True
60cm.h5,2876,True,True
60cm.h5,2877,True,False
60cm.h5,2878,True,False
60cm.h5,2879,True,False
60cm.h5,2880,True,True
60cm.h5,2881,True,False
60cm.h5,2882,True,False
60cm.h5,2883,True,True
60cm.h5,2884,True,True
60cm.h5,2885,True,True
60cm.h5,2886,True,True
60cm.h5,2887,True,False
60cm.h5,2888,True,True
60cm.h5,2889,True,False
60cm.h5,2890,True,True
60cm.h5,2891,True,False
60cm.h5,2892,True,False
60cm.h5,2893,True,False
60cm.h5,2894,True,False
60cm.h5,2895,True,False
60cm.h5,2896,True,False
60cm.h5,2897,True,False
60cm.h5,2898,True,False
60cm.h5,2899,True,False
60cm.h5,2900,True,False
60cm.h5,2901,True,False
60cm.h5,2902,True,False
60cm.h5,2903,True,True
60cm.h5,2904,True,False
60cm.h5,2905,True,False
60cm.h5,2906,True,False
60cm.h5,2907,True,False
60cm.h5,2908,True,False
60cm.h5,2909,True,False
60cm.h5,2910,True,False
60cm.h5,2911,True,True
60cm.h5,2912,True,False
60cm.h5,2913,True,False
60cm.h5,2914,True,False
60cm.h5,2915,True,False
60cm.h5,2916,True,False
60cm.h5,2917,True,True
60cm.h5,2918,True,False
60cm.h5,2919,True,False
60cm.h5,2920,True,False
60cm.h5,2921,True,False
60cm.h5,2922,True,True
60cm.h5,2923,True,True
60cm.h5,2924,True,True
60cm.h5,2925,True,True
60cm.h5,2926,True,False
60cm.h5,2927,True,False
60cm.h5,2928,True,False
60cm.h5,2929,True,False
60cm.h5,2930,True,False
60cm.h5,2931,True,True
60cm.h5,2932,True,False
60cm.h5,2933,True,False
60cm.h5,2934,True,True
60cm.h5,2935,True,True
60cm.h5,2936,True,False
60cm.h5,2937,True,False
60cm.h5,2938,True,False
60cm.h5,2939,True,False
60cm.h5,2940,True,False
60cm.h5,2941,True,True
60cm.h5,2942,True,False
60cm.h5,2943,True,True
60cm.h5,2944,True,False
60cm.h5,2945,True,False
60cm.h5,2946,True,False
60cm.h5,2947,True,False
60cm.h5,2948,True,False
60cm.h5,2949,True,False
60cm.h5,2950,True,False
60cm.h5,2951,True,False
60cm.h5,2952,True,False
60cm.h5,2953,True,False
60cm.h5,2954,True,False
60cm.h5,2955,True,False
60cm.h5,2956,True,False
60cm.h5,2957,True,True
60cm.h5,2958,True,True
60cm.h5,2959,True,False
60cm.h5,2960,True,False
60cm.h5,2961,True,False
60cm.h5,2962,True,True
60cm.h5,2963,True,False
60cm.h5,2964,True,False
60cm.h5,2965,True,False
60cm.h5,2966,True,False
60cm.h5,2967,True,False
60cm.h5,2968,True,True
60cm.h5,2969,True,True
60cm.h5,2970,True,True
60cm.h5,2971,True,False
60cm.h5,2972,True,False
60cm.h5,2973,True,True
60cm.h5,2974,True,False
60cm.h5,2975,True,False
60cm.h5,2976,True,True
60cm.h5,2977,True,False
60cm.h5,2978,True,False
60cm.h5,2979,True,False
60cm.h5,2980,True,True
60cm.h5,2981,True,False
60cm.h5,2982,True,False
60cm.h5,2983,True,False
60cm.h5,2984,True,True
60cm.h5,2985,True,True
60cm.h5,2986,True,False
60cm.h5,2987,True,False
60cm.h5,2988,True,False
60cm.h5,2989,True,False
60cm.h5,2990,True,False
60cm.h5,2991,True,False
60cm.h5,2992,True,False
60cm.h5,2993,True,False
60cm.h5,2994,True,False
60cm.h5,2995,True,True
60cm.h5,2996,True,True
60cm.h5,2997,True,False
60cm.h5,2998,True,True
60cm.h5,2999,True,True
60cm.h5,3000,True,False
60cm.h5,3001,True,False
60cm.h5,3002,True,False
60cm.h5,3003,True,False
60cm.h5,3004,True,False
60cm.h5,3005,True,True
60cm.h5,3006,True,False
60cm.h5,3007,True,True
60cm.h5,3008,True,False
60cm.h5,3009,True,True
60cm.h5,3010,True,False
60cm.h5,3011,True,True
60cm.h5,3012,True,True
60cm.h5,3013,True,False
60cm.h5,3014,True,True
60cm.h5,3015,True,False
60cm.h5,3016,True,True
60cm.h5,3017,True,False
60cm.h5,3018,True,False
60cm.h5,3019,True,False
60cm.h5,3020,True,True
60cm.h5,3021,True,True
60cm.h5,3022,True,True
60cm.h5,3023,True,True
60cm.h5,3024,True,True
60cm.h5,3025,True,True
60cm.h5,3026,True,False
60cm.h5,3027,True,True
60cm.h5,3028,True,False
60cm.h5,3029,True,False
60cm.h5,3030,True,True
60cm.h5,3031,True,True
60cm.h5,3032,True,False
60cm.h5,3033,True,False
60cm.h5,3034,True,True
60cm.h5,3035,True,False
60cm.h5,3036,True,False
60cm.h5,3037,True,True
60cm.h5,3038,True,True
60cm.h5,3039,True,False
60cm.h5,3040,True,False
60cm.h5,3041,True,True
60cm.h5,3042,True,True
60cm.h5,3043,True,True
60cm.h5,3044,True,True
60cm.h5,3045,True,True
60cm.h5,3046,True,False
60cm.h5,3047,True,False
60cm.h5,3048,True,False
60cm.h5,3049,True,False
60cm.h5,3050,True,True
60cm.h5,3051,True,False
60cm.h5,3052,True,False
60cm.h5,3053,True,False
60cm.h5,3054,True,False
60cm.h5,3055,True,False
60cm.h5,3056,True,False
60cm.h5,3057,True,False
60cm.h5,3058,True,False
60cm.h5,3059,True,False
